,,,,,,,
filename,question,category,answer,empathy,reassurance,humour,persuasion
Jay Kinder_s Personal Meeting Room_s transcript (45).txt,"I being my partners, we actually opened up physical exp offices. We bought the real estate, the Mcdonald's movement, right? So we bought the real estate.",market/geography,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (45).txt,"Realtors are the quarterbacks right? I need my kitchen done. I need my basement done. I want to do a custom house. I see or hear that all day long, and I used to refer it.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (45).txt,"Yeah, how long is it gonna take you to get $30,000 a month through revenue share? If you didn't join.",results/timeline,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (45).txt,"Yeah, that's exactly that was my revelation. Right?",general,Right.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (45).txt,"So see, here's a little idea. How did you do that?",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (45).txt,"That's your value. Prop, right? There, I want to know.",general,Yep. Yeah.,TRUE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (45).txt,Can I teach that? What do you? What are you thinking.,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (45).txt,Where's your head at right now? What are you? What are you thinking.,market/geography,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (45).txt,But um what? You asked me. What's on my mind? There is always that thing about. Watch out for shiny objects.,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (45).txt,"The change. Isn't you stopping what you're doing with your real estate investment? Make that 9,000 into 18,000 a month right.",market/geography,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (45).txt,"Do you mind if I send you a quick little video? And I'm also gonna send you something called the exp Calculator, that you could play with, play around with.",support/training,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (45).txt,"Play around with that. Watch that stuff, and then, when is a good time for me to follow up with you?",results/timeline,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (45).txt,"Uh, I'm actually on vacation right now. Um, how about? Sometime next week? Yeah.",results/timeline,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (45).txt,Are you?,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (47).txt,Can you see me? Can you hear me?,general,Here we go. I can hear you.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (47).txt,"Yeah, how are you?",general,Good. How are you doing today.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (47).txt,"Is there any other way that I might be able to have access to some of this stuff, or is there a way to work around that? Or is it only for.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (47).txt,"Been? Oh, yeah. Well, the Kw. Offices in Midland.",general,Midland.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (47).txt,"I guess, getting myself out there physically, getting myself out there to where I'm interacting with more people or people are actually seeing me and recognizing me is what I need to do. You know what I mean?",market/geography,"Yeah, but but true. The yes, yes and no. I think I can solve it in a better way. Here, let me just tell you my philosophy, and you tell me if this, if this makes sense to you so.",TRUE,FALSE,FALSE,TRUE
Jay Kinder_s Personal Meeting Room_s transcript (49).txt,Can you all hear me?,general,Yeah.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (49).txt,"What's your opinion on the list price for this property? I can't find any. You know similar comps around here, he'll say, Well, I don't know. Go! Ask your sponsor.",leads,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (49).txt,"Brand new, right? Least expensive. One is 2, 49, 9.",recruiting,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (49).txt,"Those homes with pools, we thought, why, put a pool in our yard for $70,000? Let's just go buy a new house.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (49).txt,"6 months later, you know, 6 months prior, saying, Hey, what's your Wayne Wayne? What's your plan? What's your goal? What do you want to do? You know.",results/timeline,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (49).txt,Like. I don't know what your production is. Did did you have you ever sold more than 20 homes in your in in any year?,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (49).txt,"That's the whole thing, is we? And we have so much passion for the business.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (49).txt,"Mhm, yes, what I was gonna tell you? Um, one of the reasons that I can't give you these metrics, like.",general,Right.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (49).txt,"How many of how many houses have I sold? I tend to get so bogged down in the micromanaging of the deal. So since January. Well, really, in December, very end of December, this past year I had a listing, and it wasn't going to be huge. 19 acres. It's going to be in house for 160,000, but.",leads,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (49).txt,"Just overwhelmed with the minutia of it all. And then probably the houses that you're looking at does it say, Viking Cove? Is that where you're at like on the King's way, or maybe um, Lancelot Cove. Maybe.",market/geography,Yep.,TRUE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (49).txt,"Why are you seeing me as adversarial? I don't, you know I don't get that.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (49).txt,"Because when you 1st start and you're been in the business for like 3 years, I mean, you want to sell and get that thing rolling. Do you have to understand?",onboarding/setup,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (49).txt,Was there any other? Is there anything? Is there anything that we haven't addressed Stacy that we can help you with to make things a little bit easier for you.,support/training,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (49).txt,"Okay? And it doesn't say, does it? Say who they're what office? They're affiliated with.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (49).txt,"You have to break out and say, Okay, what is the value of those 40 acres without the house?",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (49).txt,"Pretty high recommended because they are recommended on Google, right? You know, as far as.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (49).txt,"So what would be my next steps then? Um! You know, I told Wayne that I have um. I've also.",onboarding/setup,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (49).txt,"How does it benefit the co-sponsor? I mean, if.",recruiting,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (49).txt,"But how would it? Um, I mean, I understand if if it's like you guys are.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (49).txt,"Is my secondary sponsor. They would be coming in under you, and so they would. I see where they would be getting um the benefit. But how would the benefits come to me?",market/geography,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (49).txt,"And then what would I be getting from them? Since they're secondary, I mean.",general,"Whatever whatever they're yeah, what I mean to them to their act from a position standpoint that you're right underneath them. So it's just as if you had you had personally they had personally sponsored you. So you're just. You're you're just as beneficial as some one person sponsoring you. If the if you're the co-sponsor. You. You know that person comes in right underneath you. So it's it's the same as if you had only sponsored them without a co-sponsor. So.",FALSE,FALSE,FALSE,TRUE
Jay Kinder_s Personal Meeting Room_s transcript (49).txt,"Okay? And then, as far as I know, you kind of went over this. This, what I would be getting if I joined your team.",recruiting,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (49).txt,"Um, what what training is? Is it just the training that's available through it? Exp, or is is your.",support/training,Yep.,TRUE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (49).txt,So I guess then I just need to to find out. You know what my next. What's my next steps? Um!,onboarding/setup,"Yeah, the next next step would be, you know, just determining the timeline that you want to make the switch over. We would connect you with Tracy and Cassie on my team to do your application. So just answer any questions. So you don't get stuck, you know, filling out the application. Once you fill out the application, they introduce you that you know to. You know the you know you're kind of any exp system. You're not actively moved over. Nobody knows that you've done it, or anything like that. Um, but once you're ready to move the license, then you know, every state's a little bit different. I'm not sure. In Alabama. Sometimes the broker moves the license for you. Sometimes you have to pay 25 bucks and have the State do it. Um. But but my team will help you with through all of that. Once you go live, then that process that we talked through earlier. That's you know you're you're you're on Miranda's calendar. Then you're on Braden's calendar. Then you're on Holly's Calendar. Then you're on Jeff's Calendar. So it's just a conveyor belt of us, executing on that plan.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (49).txt,"Yeah, uh, I love it. I love it. Um, so you, what do you need to send to me? Email.",general,"Yeah, uh. We'll um. We'll send. We'll send um um. Wayne Wayne, are you in the go high level account?",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,"Can you hear me? Oh, okay, yeah. I got you now. Yeah.",general,Yeah. Can you hear me?,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,"Real quickly. Did you get the you know, the all those emails that I fired off to you that day?",general,I didn't see him.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,Will you look? Go to your inbox.,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,"Were they in your junk, or what? Just so, I know how they.",general,Um. It doesn't look like they were in my junk.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,"Okay, that will take you to a folder. Right?",general,Yup!,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,All named. Okay? So that's what ha! Automatically.,support/training,Yup!,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,Right? Yeah. But what I did notice is the way that it had laid out some of those sections.,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,"I'm not sure if you got it, but it's dialed in. So it it now kind of what? Based on what I saw on yours.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,For each asset. Right? Here's the email for your buyer. Avatar thing.,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,"What's that? Yeah, I think what I'm gonna do is um.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,"So 7 days later, after you get that email, you're gonna get a text from me that says, Hey, just checking in on you. We had to plan to get the are the videos done yet?",results/timeline,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,"And then I keep hitting them up. Okay, like week 2. Hey, get post. Every videos done. Are they done yet? Here's what they are, and try to kind of point them back to all that.",support/training,"Right, right.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,"Done, and then we could go initiate the build out on the email. What do you think about in each of those? Follow up messages having a link for them to record what they had gotten done.",general,"Um. Man, can we not just get them to upload it? So we know.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,"So we would have. Uh, well, what do you mean? We have them upload it where.",market/geography,"Rather than them say, Yeah, I'd got video one done. Could we have it? Not action off of them uploading the the done video, or something like that.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,"To Youtube. But they're gonna upload that to Youtube, right?",general,"Oh, no! Well, how are we? How are we get having them get it to us.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,The only other pending things is this process to escalate things to Braden? If we can't get the cost per lead right.,fees/splits,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,Steps right after their ads launch. Hey? Great job! Here's the review process that we'll be going through internally. Here's what you need to do.,leads,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,"That can join Zoom Meetings right? And you can like talk to this. So my thing is, we're talking about how to get these people to create their content. What if I had.",recruiting,Right.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,"Dude. Yeah, right? I mean. So then you they just hop on a AI interview.",general,Like the calls I used to do. Yeah.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,Do you think that? Can you see how that would work.,general,Yeah.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,"And then this idea here that create a group top 10 videos call, I was thinking, would it make sense? Maybe.",support/training,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,"My, my concern with these videos. Man is, you know, in a perfect world, was I? What I always tell people is.",support/training,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,"So it's like, how can you record a video without having to go out on location potentially and do all that? Which is where the interviewer came in.",market/geography,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,"Just add more value there, I don't know if we would. What do you? Would we replace that? Keep that call.",support/training,"Oh, I think, just keep that call. Keep that call, and then maybe, if you keep that call, then then I think.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,And we're focused on executing right? Getting a video published.,support/training,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,And then what what about a marketing call like? When would you uh.,market/geography,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,"Whether this is a new build campaign, or if this is a revision, because we're trying to get the thing performing right? Or if it's a rebuild, sometimes.",results/timeline,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,"Hey? You don't have a payment method added, Oh, hey! Your Api! We can't! We can't get into your Api nation. You haven't confirmed it.",fees/splits,Right.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,"And like all the shit they're having to deal with, and how can we make sure that all that is taken care of in the beginning? Now.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,Um! You saw all those shorts. What did you think about that idea? With all those.,general,"Yeah, that's badass. Yeah.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,"I got for out that auction deal, and then and then, I guess then, like the next day, isn't he getting a bunch of shit right now? Because.",general,Yeah.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,What are they trying to say he was racist or something?,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,"You good, hey? Oh, hey? On the title deal. Okay, we'll talk about that later. But I'm about. I just got that shit unlocked dude. I don't know. You had.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,"Well, I think you know, we'll be able to. It's 30 in my mind. I'm like 30 to to close each one out, and so I'm trying to think of how many Jvs can we fully subscribe the rest of this year?",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,"And some of these. I guess it doesn't take 30 if we got somebody who does 10 closings a month, either. Right? It's only like 30 is kind of.",results/timeline,Right they could buy. They can buy 3% or whatever.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,"And then what about? And then, of course, if I have a larger ownership, it goes up right, and then I could pay.",fees/splits,"Yeah, they could. They?",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,Why would I want you know? Would I?,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,"Okay? And if I'm an agent, would I?",general,"So if you're closing, if you're closing a bunch of if you're closing a bunch of deals, you'd want to buy 3%. But if if. You know you, but you would want to fill those spots with people closing more deals. You know. You'd want to tell your friends, or whatever.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (50).txt,"Yeah, right? I mean, I'm getting known. I'm getting distribution. So even like every other agent who's bringing deals, I'm getting paid right. I mean, it's so.",general,"Yup, you get paid on it. Yeah, you get paid on the that's what makes it respite compliant.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (51).txt,What's the coach's name? Coach Buddy?,support/training,Who.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (51).txt,Hi! Can you hear me?,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (51).txt,I'm good. How are you nice to see you again?,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (51).txt,"Okay, okay? And uh. So just I just, I don't wanna waste.",general,"Yep. Yeah, no, you're welcome.",TRUE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (51).txt,Um so which brokerage would I. Is it? Does it work like that? Or how does it work? Exactly?,general,"Yep, yeah. So yeah, so so the way it works at exp is, yeah, exp is a global company. So nobody owns a territory or region, or anything like that. So it's all exp has. Brokers in charge of in every province, and then extra additional layers of brokerage, and Dan's very, very skilled on this, because I know he just researched it. As to how that works. But um, you know. So within Canada, it's exp Canada and Exp, global is the biggest, the big company, right? So I'm in the United States. But we're what we become is your sponsor and your upline support team. So when you, when you join exp. Um you get you, you get. You have to have a sponsor. So whoever's sponsoring you, and then the person that sponsor you use upline. They could provide additional value, or maybe they don't. Some. Some agents are just agents at exp. They don't do anything extra to help agents that join with them, or whatnot. But that's a whole nother opportunity we can talk about. Um, but we get paid really well to help agents. So we pour, you know, resources into making sure. Trying to solve the problems that I know agents have, because I had them myself, and and I know what they are. And so. Um. And so when you join with us, you know you know our us being your upline, we're going to have. We have a financial interest in making sure you're successful. So we're gonna do whatever we can to help you be successful. And so you don't have to pay. You don't have to pay for any of that. We get paid in revenue share. That's how you know, agents, recruit agents, and you get paid a little bit off of what you pay into exp as part of your cap.",TRUE,FALSE,FALSE,TRUE
Jay Kinder_s Personal Meeting Room_s transcript (51).txt,"Okay, um. And what are? I don't know if this is.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (51).txt,"Part of the question I can ask you, but what are the fees for? Esp.",fees/splits,"Yeah, you can ask me any question. I don't have all the answers, but I'll do my best. So so the the fees for it. In fact, I'm gonna share this with you real quick. So you have it. So.",FALSE,FALSE,FALSE,TRUE
Jay Kinder_s Personal Meeting Room_s transcript (51).txt,"I'm not making any money, so what's the point? So.",fees/splits,"Right. Well, well, you got to do.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (51).txt,Is that what your team will take care of? All of my tech? Hassle.,onboarding/setup,"Step, by step.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (51).txt,"Okay, so what?",general,Yeah. Go ahead.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (51).txt,"What is the process like? Let's say, if I sign up tomorrow.",onboarding/setup,Yep.,TRUE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (51).txt,Questions for the moment. Was that you just giving me a call before the start of our call just now?,onboarding/setup,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (51).txt,"Okay? Um, what's the best way that I can reach you if I have any.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (51).txt,"You know. So um just wanted to give him a heads up. Hey? This is what I'm doing, kind of thing, and let's see if he comes up with any problems, and we'll go from there.",leads,Yep. Okay.,TRUE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (51).txt,I don't I? It's.,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (51).txt,"Yeah, I'm gonna use it, hey? If I'll run this by, I'm sure it's fine, but I'm going to use him as a.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (51).txt,I'm gonna next week. I'm gonna get on the phone with some people. Hey? Look.,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (51).txt,"3 way. Text, hey? Dan, meet blank blank meet Dan.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (51).txt,"Dan Blank wants to is interested in talking to you about Blank, and I go. Hey? Nice to meet you. When do you have 5, 10 min for a quick call, and then I just go right into a strategy call.",results/timeline,Yep. Yep.,TRUE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (51).txt,"And then I tell them all, hey? Instead of me turning into a recruiter, why don't we do this? Why don't I recruit for you a little walk your group size big enough. I'll recruit them. I get Flqa. I'll do all the work.",recruiting,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (51).txt,"Whereas now, with your system, it's just way easier to get on to me. I'll get a video. What do you like? Let me get a John Jay or let me get John Tracy. Yeah, so I'll get the Flqa. Solved with that.",crm/tools,"Yeah, ways, yeah. Yeah.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (51).txt,"Yeah, we've got a good. She's actually on the 3 way tomorrow. She's like, how does it work? I showed her the whole system. So let's get on, Jay. We have a quick, quick conversation. I'll get you in a seat, and uh.",crm/tools,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (51).txt,"Just, hey? Did you watch the video? You didn't? Here it is.",support/training,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (51).txt,"And that actually, that tracker I did, for you helped me a lot, too, because I did identify 3 people that because I'm looking on that to see who I want, who who's good, right? So like one lady.",support/training,Alright!,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (56).txt,Hey? Kinder what's up? Stud.,general,Good morning!,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (56).txt,"How's it going, Buddy?",general,"Good man, how are you today.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (56).txt,You talking about Jay again?,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (56).txt,"Or if you guys just kind of take over the minute I drag over to that verbal commitment, how does that work? By the way.",general,"Yeah. Yeah. So so I always say, the chain of custody still remains in your hands until the license moves over, because. My girls aren't good at recruiting, so like if something comes, you know, you want to still kind of maintain custody. But.",FALSE,FALSE,FALSE,TRUE
Jay Kinder_s Personal Meeting Room_s transcript (56).txt,Did you get those 10 pounds a hundreds? I asked you for.,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (56).txt,"Uh, Don's got the German. Is it a purebred German shepherd? Is there a mix.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (56).txt,"Who me? Oh, no, there's no, there's no German shepherd in Max. No, he's uh.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (56).txt,"Yeah, don't you? Isn't. Isn't the total one.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (56).txt,So. Um! How long before we see your pearly whites? Beth.,results/timeline,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (56).txt,"Yeah, anyway. Uh, why don't you make some introductions real quick? And then I'm gonna just watch.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (56).txt,"Yeah. So uh, Beth, I don't know. Can. Are you? Can you hear us, are you there, Beth?",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (56).txt,"I just turned upside down. I got turned on my head so, and she's been with me in in clubhouse, for I don't know 2 or 3 years at this point. So we're hanging out all the time. What the hell is wrong with this slide? There's just something.",results/timeline,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (56).txt,What's going on with this camera? Let me turn it off and back on again.,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (56).txt,What? How is that device? Call where it's recording everything going on and putting it all through.,market/geography,Yeah.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (56).txt,Can you hear me or no?,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (56).txt,Anybody anybody in the office anybody with any of my friends? Boutique um companies.,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (56).txt,Are you making touches?,general,It's a hundred percent.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (56).txt,"What's the upside? Tell them. Tell her a little bit about you and what you've been doing, and the upside of.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (56).txt,"Um, and uh, you know, building that that down line and uh helping, you know, bring attracting people into into the business and into this company in particular. What's the upside? What's the benefit? What are you experiencing now? And.",support/training,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (56).txt,What could could be helpful to Beth as well? And Beth by all means ask pointed specific questions.,support/training,"Yeah, I'm happy that I'm an open book. I'm not here to do anything but add value. So don't you know? Don't take offense to anything I say, if it's not what you were looking for, I apologize if I if if maybe I said something that wasn't in alignment, but.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (56).txt,"What I've experienced rather, and what I've experienced at exp is a cohesion that you ask anyone for help, and anyone's willing to help you if they're an exp agent, you said, hey, listen. It's Tony with the Xp, you know. Can you give me a hand? Something like, yeah, absolutely.",leads,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (56).txt,"Not nice competitiveness within the office, right? And at exp. It's been great. And and you see it all the time. There's I get text all the time, hey? Who's available to help me out with the with with the.",results/timeline,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (56).txt,"Where are we supposed to meet our clients? I'm like, I I don't know.",market/geography,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (56).txt,Um? But what else.,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (57).txt,Hey? Kinder what's up? Stud.,general,Good morning!,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (57).txt,"How's it going, Buddy?",general,"Good man, how are you today.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (57).txt,You talking about Jay again?,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (57).txt,"Or if you guys just kind of take over the minute I drag over to that verbal commitment, how does that work? By the way.",general,"Yeah. Yeah. So so I always say, the chain of custody still remains in your hands until the license moves over, because. My girls aren't good at recruiting, so like if something comes, you know, you want to still kind of maintain custody. But.",FALSE,FALSE,FALSE,TRUE
Jay Kinder_s Personal Meeting Room_s transcript (57).txt,Did you get those 10 pounds a hundreds? I asked you for.,general,,FALSE,FALSE,FALSE,FALSE
